79805152,1230 Center Court Dr,Covina,CA,91724,530000,3,3,2539,2006,796628,6,6,7
21546677,148 N Glendora Ave,Covina,CA,91724,350000,3,2.5,1362,1984,358490,5,5,7
21537473,19851 E Cienega Ave,Covina,CA,91724,570000,6,4,2825,1957,613034,7,5,7
21536049,1902 E Benbow St,Covina,CA,91724,226500,3,2,1470,1960,476747,6,5,7
21487465,20201 E Dameral Dr,Covina,CA,91724,607000,4,4,2604,1956,906655,8,6,7
21537889,4900 N Grand Ave APT 113,Covina,CA,91724,275000,2,2,1270,1984,284533,7,5,7
21554610,3646 N Shadyglen Dr,Covina,CA,91724,485000,4,2,1752,1956,543008,5,5,7
21537089,5019 N Bonnie Cove Ave,Covina,CA,91724,408000,3,1,1176,1961,417907,7,5,7
21555458,20621 E Covina Hills Rd,Covina,CA,91724,710000,4,3,2864,1960,825955,6,6,7
21546740,264 N Glendora Ave,Covina,CA,91724,315000,3,2.5,1362,1987,344641,5,5,7
21537975,4900 N Grand Ave APT 301,Covina,CA,91724,272500,3,2,1279,1988,297432,7,5,7
21546310,603 N Darfield Ave,Covina,CA,91724,599000,4,3,2192,1962,608740,5,5,7
21537537,4910 N Dodsworth Ave,Covina,CA,91724,448500,3,2,1385,1956,445669,7,5,7
21555734,20564 E Exbury Pl,Covina,CA,91724,785000,3,3,3483,1985,1252952,6,6,7
21546068,830 N Greenpark Ave,Covina,CA,91724,418000,3,2,1333,1961,428439,5,5,7
21536804,20108 E Stephanie Dr,Covina,CA,91724,375000,3,2,1452,1969,467670,7,5,7
21545370,360 N Garsden Ave,Covina,CA,91724,508000,4,2,2089,1964,538785,5,5,7
21535320,20983 E Covina Blvd APT F,Covina,CA,91724,240000,2,2,962,1984,374237,6,5,7
21535539,21223 E Tudor St,Covina,CA,91724,419000,3,2,1306,1962,431400,6,5,7
21537387,1071 N Bender Ave,Covina,CA,91724,485000,3,2,1356,1957,451527,7,5,7
21546880,1046 E Edgecomb St,Covina,CA,91724,441000,3,2,1476,1957,452905,5,5,7
21545390,105 N Garsden Ave,Covina,CA,91724,635000,4,2,1998,1969,586330,5,5,7
21546515,1546 E Ruddock St,Covina,CA,91724,500000,5,2,1924,1964,517992,5,5,7
21535698,1181 N Garsden Ave,Covina,CA,91724,450000,3,2,1575,1963,466604,7,5,7
21545210,1504 E Dexter St,Covina,CA,91724,1100000,5,5,4460,1924,1179394,5,5,7
21554704,3306 N Rancho La Carlota Rd,Covina,CA,91724,816000,3,4,2995,1956,967593,6,6,7
21545494,372 N Greer Ave,Covina,CA,91724,445000,4,2,1472,1962,460571,5,5,7
21537342,4745 N Westridge Ave,Covina,CA,91724,510000,3,2,1721,1956,506447,7,5,7
21487509,2005 S Buenos Aires Dr,Covina,CA,91724,795000,4,3,3383,1978,1313810,8,6,7
21554820,1201 E Covina Hills Rd,Covina,CA,91724,1050000,5,6,5845,1992,1389198,5,5,7
21537241,20250 E Arrow Hwy APT B,Covina,CA,91724,282000,3,3,1477,1980,293146,7,5,7
21546982,213 N Westridge Ave,Covina,CA,91724,411000,4,2,1293,1957,440592,5,5,7
21546778,104 N Mangrove Ave,Covina,CA,91724,500000,4,2,1890,1972,538570,5,5,7
21554949,3636 N Westridge Ave,Covina,CA,91724,470000,3,2,1701,1956,512989,5,5,7
21535876,1928 E Covina Blvd # 42,Covina,CA,91724,295000,3,3,1238,1985,318902,7,5,7
21537023,5038 N Banna Ave,Covina,CA,91724,392000,3,2,1314,1957,465257,7,5,7
21546143,632 N Rimhurst Ave,Covina,CA,91724,409000,3,2,1352,1961,429741,5,5,7
21535507,4907 N Burnaby Dr,Covina,CA,91724,399000,4,2,1550,1961,470615,6,5,7
64602129,7546 Oakford Ct,Rancho Cucamonga,CA,91739,675000,5,3,3479,2004,634041,9,8,8
2102786876,13288 Cortez Ct,Rancho Cucamonga,CA,91739,489000,4,3,2526,2013,467638,9,8,8
17310496,5928 Johnston Pl,Rancho Cucamonga,CA,91739,730000,5,3.5,3345,1998,721979,9,8,8
94690830,12368 Claredon Dr UNIT 1,Rancho Cucamonga,CA,91739,425500,3,3.5,1560,2009,398735,9,8,8
64487326,7527 Kenwood Pl,Rancho Cucamonga,CA,91739,630000,4,3,3242,2004,615507,9,8,8
59198970,6575 Elderberry Ct,Rancho Cucamonga,CA,91739,470000,4,3,1806,1985,463521,9,8,8
122899507,5054 Sagewood Dr,Etiwanda,CA,91739,800000,5,3,3701,2013,756272,9,8,8
59199852,7109 Walcott Pl,Rancho Cucamonga,CA,91739,362000,3,2,1080,1986,338472,9,8,8
61683041,12231 Danville Dr,Rancho Cucamonga,CA,91739,630000,3,4,3156,2004,653018,9,10,9
17309576,5570 Carmello Ct,Rancho Cucamonga,CA,91739,750000,5,3,3127,1998,706347,9,10,9
59198887,6820 Carob Ave,Rancho Cucamonga,CA,91739,295000,2,1,849,1987,305450,9,8,8
82900335,12336 Hollyhock Dr UNIT 4,Rancho Cucamonga,CA,91739,400000,3,2,1617,2007,396657,9,8,8
69011479,7161 East Ave APT 42,Rancho Cucamonga,CA,91739,335000,3,3,1670,2005,328069,10,8,8
64871841,7725 Hess Pl UNIT 3,Rancho Cucamonga,CA,91739,378000,3,3,1650,2004,357147,8,8,8
82905282,7691 Creole Pl UNIT 4,Rancho Cucamonga,CA,91739,355000,2,3,1436,2007,363446,9,8,8
59198754,6698 Mimosa Pl,Rancho Cucamonga,CA,91739,407000,3,2,1408,1985,427257,9,8,8
17311947,5105 Sanchez Ct,Rancho Cucamonga,CA,91739,687000,5,4,3339,1998,723824,9,8,8
82898793,12347 Hollyhock Dr UNIT 1,Rancho Cucamonga,CA,91739,373000,2,2,1493,2007,379881,9,8,8
59199358,6777 Santolina Pl,Rancho Cucamonga,CA,91739,482500,4,2.5,1806,1987,639470,9,8,8
82922322,12445 Benton Dr UNIT 3,Rancho Cucamonga,CA,91739,395000,2,2,1493,2007,374487,9,8,8
17311917,14223 San Antonio Dr,Rancho Cucamonga,CA,91739,579000,4,3,2396,1998,573794,9,8,8
17312453,8005 Henbane St,Rancho Cucamonga,CA,91739,363000,3,2,1170,1974,337834,8,8,8
59200017,7201 Dunmore Pl,Rancho Cucamonga,CA,91739,360000,3,2,1080,1987,352243,9,8,8
64748103,7331 Shelby Pl APT 141,Rancho Cucamonga,CA,91739,308000,2,2,1304,2004,312040,10,8,8
17311984,14180 Vai Brothers Dr,Rancho Cucamonga,CA,91739,670000,4,3,3295,1999,705025,9,8,8
17310078,14033 Annandale Ln,Rancho Cucamonga,CA,91739,550000,4,3,2335,1994,525507,9,8,8
59200215,6917 Cromwell Ct,Rancho Cucamonga,CA,91739,540000,5,3,2896,2001,558145,9,8,8
59200125,7211 Westhaven Pl,Rancho Cucamonga,CA,91739,498000,4,3,2516,2001,530497,8,10,8
55029479,13034 Claret Ct,Rancho Cucamonga,CA,91739,501000,4,3,2664,2001,488322,9,8,8
64741691,7744 Chambray Pl UNIT 1,Rancho Cucamonga,CA,91739,321500,2,2,1170,2004,284786,8,8,8
59199567,7071 Crocus Ct,Rancho Cucamonga,CA,91739,290000,2,1,761,1984,288408,9,8,8
119674529,13279 Cortez Ct,Rancho Cucamonga,CA,91739,468000,4,3,2379,2013,465840,9,8,8
17309798,5810 Etiwanda Ave,Rancho Cucamonga,CA,91739,895000,5,4,3717,2002,844339,9,10,9
89139667,12410 Macon Dr,RANCHO CUCAMONGA,CA,91739,948000,5,5,4364,2008,767332,9,10,9
122899570,6315 Driftwood Pl,Rancho Cucamonga,CA,91739,550000,3,2.5,2450,2012,569823,9,10,9
64840082,7331 Shelby Pl APT 36,Rancho Cucamonga,CA,91739,365000,3,3,1964,2004,376727,10,8,8
122898548,12594 Nottingham Dr,Rancho Cucamonga,CA,91739,615000,4,3,3021,2012,598370,9,8,8
94693932,8090 Cornwall Ct UNIT 61,Rancho Cucamonga,CA,91739,303000,2,2,1328,2009,293800,9,8,8
69011520,7161 East Ave APT 92,Rancho Cucamonga,CA,91739,314000,3,3,1611,2005,314354,10,8,8
55026977,12711 Colonnade Dr,Rancho Cucamonga,CA,91739,580000,4,3,2430,2001,548826,10,8,8
17309489,12348 Silver Saddle Dr,Rancho Cucamonga,CA,91739,593250,4,3,2650,2001,574949,9,10,9
17309554,5655 Aruba Ct,Rancho Cucamonga,CA,91739,820000,5,4,3504,1999,733853,9,10,9
61650285,13426 Cajon Creek Ct,Rancho Cucamonga,CA,91739,640000,4,3,3416,2003,680780,10,8,8
69011487,7161 East Ave APT 50,Rancho Cucamonga,CA,91739,337000,3,2.5,1670,2005,326329,10,8,8
82912978,12434 Benton Dr UNIT 4,Rancho Cucamonga,CA,91739,350000,2,2,1493,2007,370781,9,8,8
17309629,5492 Stagecoach Ct,Rancho Cucamonga,CA,91739,670000,4,3,2871,1996,647674,9,10,9
111075731,12482 Melon Dr,Rancho Cucamonga,CA,91739,650000,5,3,3154,2010,601275,9,10,9
53062115,12266 Knightsbridge Dr,Rancho Cucamonga,CA,91739,465000,4,3,1821,2000,468183,9,8,8
69011521,7161 East Ave APT 94,Rancho Cucamonga,CA,91739,305000,3,3,1804,2005,330280,10,8,8
63121020,7338 Vine Crest Pl,Rancho Cucamonga,CA,91739,405000,4,3,3242,2004,633048,9,8,8
53061999,12180 Abbey Ct,Rancho Cucamonga,CA,91739,455000,4,2.25,2349,2000,513169,9,8,8
79553869,5226 Flora Ct,Etiwanda,CA,91739,675000,5,4,3715,2007,704259,9,10,9
79559767,12756 N Bend Ct,Rancho Cucamonga,CA,91739,816000,4,4.5,3802,2006,968599,9,10,9
69011384,12227 Iron Stone Dr,Rancho Cucamonga,CA,91739,510000,4,3,2348,2006,535962,9,10,9
64830695,7709 Hess Pl UNIT 2,Rancho Cucamonga,CA,91739,333000,2,2,1305,2004,316766,8,8,8
17309233,12667 W Rancho Estates Pl,Rancho Cucamonga,CA,91739,547500,4,2,2326,1998,601114,9,10,9
59200296,12463 Harwick Dr,Rancho Cucamonga,CA,91739,525000,4,3,2723,2002,555389,9,8,8
61682817,12263 Keenland Dr,Etiwanda,CA,91739,645000,3,3,3156,2004,659147,9,10,9
94685453,13276 Palmira Dr,Rancho Cucamonga,CA,91739,416000,4,2,1995,2010,463743,9,8,8
59199237,12840 Coriander Ct,Rancho Cucamonga,CA,91739,445000,4,2,1806,1986,435268,9,8,8
59199530,12365 Sweetgum Dr,Rancho Cucamonga,CA,91739,320500,3,1,932,1984,298790,9,8,8
79557730,5570 Stoneview Rd,Rancho Cucamonga,CA,91739,760000,5,3,3845,2006,754497,9,10,9
82897279,12427 Canal Dr UNIT 6,Rancho Cucamonga,CA,91739,395000,3,4,1560,2007,390253,9,8,8
63121183,7393 Roundhill Pl,Rancho Cucamonga,CA,91739,655000,5,4.5,3738,2004,631283,9,8,8
63120918,12231 Bridlewood Dr,Rancho Cucamonga,CA,91739,600000,5,3,2868,2004,568364,8,8,8
61649594,12276 Chicory Ct,Etiwanda,CA,91739,632000,4,3,2943,2003,643176,9,10,9
17309519,6268 Filly Ct,Rancho Cucamonga,CA,91739,640000,4,3,2650,2000,643735,9,10,9
2102768810,12523 Sagrantino Ct UNIT 35,Rancho Cucamonga,CA,91739,356990,3,2.5,1461,2014,375328,8,8,8
21488452,24149 Meadow Falls Dr,Diamond Bar,CA,91765,487000,4,2,1640,1962,579941,6,6,9
21658721,565 Charmingdale Rd,Diamond Bar,CA,91765,480000,3,2,1529,1964,564149,6,6,9
21672711,2350 S Diamond Bar Blvd UNIT B,Diamond Bar,CA,91765,321000,2,2,970,1980,323927,10,9,9
21487871,581 Pinto Mesa Dr,Diamond Bar,CA,91765,665000,4,3,2056,1967,658728,6,6,9
21484452,3508 S Spring Meadow Ct,Diamond Bar,CA,91765,1120000,5,4,3228,1998,1179416,9,9,9
21674206,21266 Running Branch Rd,Diamond Bar,CA,91765,960000,4,3,2697,1979,906363,9,9,9
21672511,2137 Dublin Ln # 1,Diamond Bar,CA,91765,578000,4,3,2104,1989,608653,10,9,9
21661376,1451 Meadow Glen Rd,Diamond Bar,CA,91765,640000,4,2,1704,1977,726793,10,9,9
21676154,23020 Dry Creek Rd,Diamond Bar,CA,91765,427000,3,2,1274,1962,464576,5,6,6
21673724,21523 Ambushers St,Diamond Bar,CA,91765,899900,4,3,2712,1978,892373,10,9,9
21492280,21402 Broken Arrow Dr,Diamond Bar,CA,91765,600000,4,2,1260,1976,600561,10,9,9
21488359,23812 Palomino Dr,Diamond Bar,CA,91765,530000,4,3,2104,1961,680765,6,6,7
21493387,1621 S Diamond Bar Blvd # 49,Diamond Bar,CA,91765,462000,3,2.5,1413,1985,450580,10,9,9
21662090,23897 Minnequa Dr,Diamond Bar,CA,91765,555000,4,2,1503,1966,520599,7,6,6
21492828,1711 Kiowa Crest Dr,Diamond Bar,CA,91765,550000,3,2,1738,1971,647067,10,9,9
21488836,24467 Deepsprings Dr,Diamond Bar,CA,91765,549000,3,2,1379,1988,536406,9,6,6
21674753,23435 Gold Rush Dr,Diamond Bar,CA,91765,648000,4,3,1881,1974,632972,5,6,6
21675472,22898 Hilton Head Dr UNIT 328,Diamond Bar,CA,91765,264000,2,1,851,1986,259425,5,6,6
21489244,23673 Palomino Dr,Diamond Bar,CA,91765,495000,4,2,1640,1961,538617,6,6,7
21487826,315 Fern Pl,Diamond Bar,CA,91765,520000,3,2,1339,1985,536684,6,6,9
21676108,23013 Mink Dr,Diamond Bar,CA,91765,480000,3,2,1687,1973,541307,5,6,6
21489404,21519 Lost River Dr,Diamond Bar,CA,91765,513000,4,2,1315,1963,571003,10,9,9
21661896,23824 Twin Pines Ln,Diamond Bar,CA,91765,485000,3,2,1272,1964,481736,7,6,6
21489708,21205 Cold Spring Ln,Diamond Bar,CA,91765,526000,3,2,1335,1964,592539,10,9,9
21665434,23533 Sunset Crossing Rd,Diamond Bar,CA,91765,450000,3,2,1272,1964,471635,7,6,6
21660689,1316 S Diamond Bar Blvd UNIT D,Diamond Bar,CA,91765,307000,2,1,820,1973,304534,10,9,9
21675995,22823 Dry Creek Rd,Pomona,CA,91765,540000,5,3,1841,1962,551224,5,6,6
21674720,374 S Prospectors Rd UNIT 127,Diamond Bar,CA,91765,215000,1,2,826,1979,198010,5,6,6
21658836,1439 Stonecrest Pl,Diamond Bar,CA,91765,891000,4,3,2155,1985,800781,10,9,6
21673413,2665 Clear Creek Ln,Diamond Bar,CA,91765,1350000,5,4,4610,1980,2211515,10,9,9
21489353,2241 Evergreen Springs Dr,Diamond Bar,CA,91765,545000,4,2,1315,1963,566629,10,9,9
21662914,940 Golden Springs Dr UNIT A,Diamond Bar,CA,91765,220000,3,3,1438,1983,368336,7,6,6
21659033,1307 Longview Dr,Diamond Bar,CA,91765,768000,4,2.5,1900,1985,721243,10,9,6
21676212,130 Gunsmoke Dr,Diamond Bar,CA,91765,474500,4,2,1386,1969,472810,5,6,6
21674677,356 S Prospectors Rd UNIT 84,Diamond Bar,CA,91765,198000,2,1,884,1979,303917,5,6,6
21661884,319 El Encino Dr,Diamond Bar,CA,91765,599000,4,1.5,1916,1965,574652,7,6,6
21661833,23931 Decorah Rd,Diamond Bar,CA,91765,515000,4,2,1859,1965,594298,7,6,6
21675813,22932 Rio Lobos Rd,Diamond Bar,CA,91765,800000,4,3,2089,1986,718936,10,9,10
21664288,24320 Sylvan Glen Rd UNIT B,Diamond Bar,CA,91765,379000,3,2.5,1400,1988,507452,7,6,6
21673396,23627 Falcons View Dr,Diamond Bar,CA,91765,2150000,6,5,5520,1984,2680552,10,9,9
21673237,2125 Rocky View Rd,Diamond Bar,CA,91765,1510000,5,3,3528,1977,1771845,10,9,9
21660345,908 Leyland Dr,Diamond Bar,CA,91765,780000,4,3,2464,1988,811265,9,6,6
21673481,24042 Falcons View Dr,Diamond Bar,CA,91765,1850000,5,3,3738,1972,1755485,10,9,9
21660306,1108 Pebblewood Dr,Diamond Bar,CA,91765,816000,4,3,2044,1986,849432,9,9,6
21663676,1140 Golden Springs Dr UNIT C,Diamond Bar,CA,91765,335000,2,3,1215,1983,326941,9,6,6
21672991,2920 Malaga Cir UNIT A,Diamond Bar,CA,91765,580000,4,3,2010,1987,593703,10,9,9
21675728,22901 True Grit Pl,Diamond Bar,CA,91765,695500,4,3,2078,1986,710357,10,9,9
21674887,772 Farben Dr,Diamond Bar,CA,91765,570000,5,2.5,2324,1973,643440,5,6,6
21664204,24214 Sylvan Glen Rd UNIT B,Diamond Bar,CA,91765,395000,3,2,1395,1988,400627,7,6,6
21675164,22801 Hilton Head Dr UNIT 19,Diamond Bar,CA,91765,203000,1,1,655,1981,200540,5,6,6
21661756,23810 Cholame Dr,Diamond Bar,CA,91765,529000,3,2,1412,1966,527204,7,6,6
21493479,23078 Aspen Knoll Dr,Diamond Bar,CA,91765,799000,5,1,2447,1972,798853,10,9,9
21658906,1006 Quiet Creek Ln,Diamond Bar,CA,91765,370000,3,2,1103,1973,361277,10,9,6
21674014,20903 Ambushers St,Diamond Bar,CA,91765,555000,4,2,1662,1964,572365,9,9,9
21673662,2819 Crystal Ridge Rd,Diamond Bar,CA,91765,6680000,7,7,10495,2002,6294582,10,9,9
21674331,3639 Hawkwood Rd,Diamond Bar,CA,91765,875000,4,3,2558,1981,859449,9,9,9
21484454,3503 S Spring Meadow Ct,Diamond Bar,CA,91765,1085000,5,4,3228,1998,1127391,9,9,9
21661280,1582 High Bluff Dr,Diamond Bar,CA,91765,679000,3,3,1772,1977,687185,10,9,9
21673286,23600 Ridge Line Rd,Diamond Bar,CA,91765,1530000,4,3,3406,1979,1576866,10,9,9
21487923,24139 Afamado Ln,Diamond Bar,CA,91765,555000,5,3,1843,1965,598193,6,6,9
21659956,1125 Longview Dr,Diamond Bar,CA,91765,858000,4,3,2366,1986,836912,9,9,6
21674757,565 S Diamond Bar Blvd,Diamond Bar,CA,91765,585000,5,3.5,2306,1974,646684,5,6,6
21488342,365 Carpio Dr,Diamond Bar,CA,91765,595000,4,3,1923,1996,643015,6,6,9
21659921,1156 Crestbrook Ct,Diamond Bar,CA,91765,850000,5,3,2535,1987,881122,9,9,6
21660910,1409 Winterwood Ln,Diamond Bar,CA,91765,755000,4,2.5,2252,1974,815527,10,9,10
21659988,1103 Bramford Ct,Diamond Bar,CA,91765,1150000,3,2.5,2411,1986,1066549,9,9,6
21489110,635 Boxcove Pl,Diamond Bar,CA,91765,950000,5,3,3173,1989,907122,9,6,6
21658942,23523 Twin Spring Ln,Diamond Bar,CA,91765,373000,3,2,1103,1974,353146,10,9,6
21660919,1340 Winterwood Ln,Diamond Bar,CA,91765,718100,4,3,1864,1974,700513,10,9,9
21489713,2818 Castle Rock Rd,Diamond Bar,CA,91765,565000,3,2,1300,1962,610311,10,9,9
21494879,22942 Estoril Dr UNIT 4,Diamond Bar,CA,91765,500000,3,3,1685,1987,542205,10,9,9
21662825,510 Golden Springs Dr UNIT B,Diamond Bar,CA,91765,360000,3,3,1438,1982,372654,7,6,6
21673856,3346 Falcon Ridge Rd,Diamond Bar,CA,91765,890000,3,3,2796,1978,1005653,10,9,9
21660996,23631 Country View Dr,Diamond Bar,CA,91765,750000,4,3,2252,1975,815490,10,9,9
21493122,1729 Fern Hollow Dr,Diamond Bar,CA,91765,580000,3,2,1260,1977,605234,10,9,9
21493354,1535 S Diamond Bar Blvd,Diamond Bar,CA,91765,472000,3,3.5,1481,1981,656195,10,9,9
21673280,23728 Ridge Line Rd,Diamond Bar,CA,91765,1650000,4,3,3827,1977,1710528,10,9,9
21665534,23941 Sapphire Canyon Rd,Diamond Bar,CA,91765,550000,4,2,1888,1968,545208,7,6,6
21492419,21525 Pathfinder Rd,Diamond Bar,CA,91765,550000,4,2,1712,1963,619813,10,9,9
21675954,653 Big Falls Dr,Diamond Bar,CA,91765,505000,4,2,1610,1964,513204,5,6,6
21494592,22900 Colombard Ln UNIT 2,Diamond Bar,CA,91765,488000,2,3,1468,1988,532835,10,9,9
21493873,22552 Lark Spring Ter,Diamond Bar,CA,91765,750000,4,3,2221,1967,765357,10,9,9
21494612,1205 Porto Grande UNIT 2,Diamond Bar,CA,91765,488000,3,3,1485,1983,478697,10,9,9
21661326,23302 Quail Summit Dr,Diamond Bar,CA,91765,742000,4,3,2252,1975,793903,10,9,9
21675527,22729 Lakeway Dr UNIT 384,Diamond Bar,CA,91765,260000,2,2,788,1986,278633,5,6,6
21488771,537 Armitos Pl,Diamond Bar,CA,91765,545000,3,2,1450,1987,546617,9,6,6
21494565,22908 Colombard Ln UNIT 4,Diamond Bar,CA,91765,480000,3,3,1468,1988,476722,10,9,9
21660329,902 Sunnyhill Pl,Diamond Bar,CA,91765,669091,5,3,2355,1988,801644,9,6,6
21658696,491 Charmingdale Rd,Diamond Bar,CA,91765,530000,4,3,1657,1964,562710,6,6,9
21674713,388 S Prospectors Rd UNIT 120,Diamond Bar,CA,91765,175000,1,1,884,1979,206003,5,6,6
21660018,24332 Brookwood Dr,Diamond Bar,CA,91765,825000,4,3,2155,1986,790923,9,9,6
55198554,621 Crestview Dr,Diamond Bar,CA,91765,1300000,3,4,3297,2001,1178092,9,6,6
82870208,933 Terrace Ln W UNIT 6,Diamond Bar,CA,91765,648000,2,3,1619,2008,696262,10,9,9
21488786,24423 Rockbury Dr,Diamond Bar,CA,91765,560000,3,2,1433,1987,541498,9,6,6
21492945,1771 Morning Canyon Rd,Diamond Bar,CA,91765,680000,4,3,2050,1978,783989,10,9,9
17594855,5127 Paddock Pl,Rancho Cucamonga,CA,91737,1333333,5,5,4752,2001,1374183,9,7,9
79553838,9866 Highland Ave UNIT A,Rancho Cucamonga,CA,91737,275000,3,3,1244,1988,298455,9,7,9
64587020,10655 Lemon Ave APT 1201,Rancho Cucamonga,CA,91737,227000,2,2,1008,1987,216887,8,7,9
79559158,4975 Lone Acres Ct,Rancho Cucamonga,CA,91737,850000,5,5.5,5283,2006,1545903,9,7,9
64624598,10655 Lemon Ave APT 4010,Rancho Cucamonga,CA,91737,190500,2,1,816,1987,177440,8,7,9
17289037,10302 Northridge Dr,Rancho Cucamonga,CA,91737,546000,4,4,2419,1989,533053,9,7,9
17594891,11179 Hillside Rd,Rancho Cucamonga,CA,91737,1015000,5,4.5,3882,2000,1010877,8,7,9
17308879,6120 Woodland Ct,Rancho Cucamonga,CA,91737,493000,4,2,2211,1989,514891,9,10,9
17308966,11788 White Mountain Ct,Rancho Cucamonga,CA,91737,407000,4,2,1556,1988,442744,9,10,9
17289978,6181 Kinlock Ave,Alta Loma,CA,91737,502500,4,2.5,2119,1978,472733,9,7,9
17594916,5427 Carriage Pl,Rancho Cucamonga,CA,91737,1150000,3,2.75,3524,2001,973327,8,7,9
17309058,11730 Mount Sterling Ct,Rancho Cucamonga,CA,91737,376000,3,2,1172,1988,382270,9,10,9
17592443,9598 Deodar St,Rancho Cucamonga,CA,91737,580000,3,3,2307,1984,553274,7,8,7
17290084,6222 Gamay Ct,Rancho Cucamonga,CA,91737,460000,4,3,1832,1988,426399,8,7,9
17594728,4976 Saddlewood Pl,Rancho Cucamonga,CA,91737,785000,4,2.5,3111,2001,787009,9,7,9
17594562,10565 Hillside Rd,Alta Loma,CA,91737,850000,4,4,3491,1979,832214,8,7,9
17288995,10425 Northridge Dr,Rancho Cucamonga,CA,91737,455000,4,3,1958,1988,471787,9,7,9
17309103,11825 Mount Everett Ct,Rancho Cucamonga,CA,91737,426000,3,3,1542,1988,415886,9,10,9
17592552,6228 Amethyst St,Rancho Cucamonga,CA,91737,445000,3,2,1983,1977,511068,7,8,7
17590580,9424 Beechwood Dr,Rancho Cucamonga,CA,91737,990000,5,5,3296,2004,962279,10,8,9
17290046,10532 Lemon Ave,Alta Loma,CA,91737,435000,3,2,1717,1978,446623,8,7,9
17308637,11474 Pikes Peak Ct,Rancho Cucamonga,CA,91737,367000,3,2,1172,1987,354898,9,10,9
64547201,10655 Lemon Ave APT 3308,Rancho Cucamonga,CA,91737,189000,2,1,816,1987,178960,8,7,9
17308480,11315 Pyramid Peak Ct,Rancho Cucamonga,CA,91737,487500,4,3,2014,1986,482421,9,10,9
17594947,4976 Huntswood Pl,Rancho Cucamonga,CA,91737,860000,4,3,3142,2001,824771,9,7,9
17287775,6448 Elmhurst Ave,Rancho Cucamonga,CA,91737,490000,4,2,2476,1981,506571,9,7,9
17594429,10363 Poplar St,Alta Loma,CA,91737,650000,5,4,3125,1979,758979,9,7,9
17308408,11640 Mount Waverly Ct,Rancho Cucamonga,CA,91737,495000,4,3,1896,1988,497049,9,10,9
17289604,5895 Cedar Mountain Dr,Rancho Cucamonga,CA,91737,629000,4,3,2629,1988,620027,8,7,9
17308865,6449 Mount Bend Pl,Rancho Cucamonga,CA,91737,400000,3,3,1484,1988,391045,9,10,9
17593932,5108 Carriage Rd,Rancho Cucamonga,CA,91737,876000,3,2.5,3142,2002,829796,9,7,9
17290666,5905 Elmhurst Ave,Alta Loma,CA,91737,530000,4,2,1816,1979,524523,9,7,9
17591237,9588 Golden St,Rancho Cucamonga,CA,91737,680000,4,3,2400,1981,653280,10,8,9
17290441,6375 Twilight Pl,Rancho Cucamonga,CA,91737,552500,4,3,2411,1990,562667,8,7,9
17591793,9513 Sunflower St,Rancho Cucamonga,CA,91737,607500,4,3,2206,1981,569395,10,8,9
17308766,11670 Mount Miriah Dr,Rancho Cucamonga,CA,91737,406000,3,3,1484,1988,399545,9,10,9
17290587,6181 Softwind Pl,Rancho Cucamonga,CA,91737,580000,4,3,2748,1989,619646,8,7,9
17289320,10570 Champagne Rd,Rancho Cucamonga,CA,91737,455000,3,2.5,1656,1987,445201,8,7,9
17289318,10582 Champagne Rd,Rancho Cucamonga,CA,91737,455000,3,2,1563,1987,442639,8,7,9
94694081,4927 Cactus Ct,Rancho Cucamonga,CA,91737,1240000,6,4,5168,2007,1374204,9,7,9
122899342,5022 Lipizzan Pl,Rancho Cucamonga,CA,91737,1583000,5,5.5,5585,2012,1608625,9,7,9
17288698,6240 Filkins Ave,Alta Loma,CA,91737,430000,4,3,1750,1964,413222,9,7,9
72653806,4918 Lone Acres Ct,Rancho Cucamonga,CA,91737,1269000,5,5.5,5185,2006,1517686,9,7,9
17593931,5094 Carriage Rd,Rancho Cucamonga,CA,91737,848000,4,4.5,3443,2002,882857,9,7,9
17591687,9178 Golden St,Rancho Cucamonga,CA,91737,699000,4,3,3058,1979,697558,10,8,9
17289191,10237 Kernwood Ct,Rancho Cucamonga,CA,91737,465000,4,3,2113,1989,466208,9,7,9
64612813,10655 Lemon Ave APT 1906,Rancho Cucamonga,CA,91737,155000,1,1,728,1987,150159,8,7,9
17289499,10778 Zinfandel St,Rancho Cucamonga,CA,91737,482000,4,2.5,1922,1989,474804,8,7,9
17595390,6562 Brissac Pl,Rancho Cucamonga,CA,91737,447000,4,3,1989,1989,459390,9,7,9
61684972,10123 Hillside Rd,Rancho Cucamonga,CA,91737,995000,5,5,3903,2003,997030,9,7,9
17591020,8951 Reales St,Rancho Cucamonga,CA,91737,1075000,3,4,3756,2007,995442,10,8,9
64482751,5226 Birdsong Pl,Rancho Cucamonga,CA,91737,885000,5,4,3944,2004,998126,9,7,9
64459638,4929 Clover Pl,Rancho Cucamonga,CA,91737,1150000,5,5,4400,2004,1335344,9,7,9
17308688,11622 Santiago Peak Ct,Rancho Cucamonga,CA,91737,375000,3,3,1472,1986,378757,9,10,9
17288211,6255 Archibald Ave,Rancho Cucamonga,CA,91737,465000,3,2,1722,1978,537257,9,7,9
64817177,10655 Lemon Ave APT 1304,Rancho Cucamonga,CA,91737,245000,3,2,1111,1987,229121,8,7,9
17308981,11799 White Mountain Ct,Rancho Cucamonga,CA,91737,431500,4,2,1826,1988,449439,9,10,9
17287918,6275 Terracina Ave,Rancho Cucamonga,CA,91737,540000,4,3,2321,1993,538784,8,7,9
